,DO_CONC_in,Hour,Date,DateTime,DO_SAT_in,DO_MAX_CONC_in,PPFD_hourly_sum_SIM,PPFD_hourly_sum_solarPy,Q_CMS,travel_time_HRS,area_M2,depth_M,T_air,t_water_daily,v_f,k600
24,7.091617902544678,23.0,1978-07-14,1978-07-14 00:00:00,79.29793069103054,8.943004994891773,,0.0,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
25,6.748081151012987,0.0,1978-07-14,1978-07-14 01:00:00,75.48680743911537,8.939417866434104,,0.0,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
26,6.4098943855736135,1.0,1978-07-14,1978-07-14 02:00:00,71.70371137522955,8.939417866434104,,0.0,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
27,6.099370665908494,2.0,1978-07-14,1978-07-14 03:00:00,68.23006550359982,8.939417866434104,,0.0,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
28,5.836594318267368,3.0,1978-07-14,1978-07-14 04:00:00,65.3101966591909,8.93672752009085,,0.7012859145804807,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
29,5.638037047257028,4.0,1978-07-14,1978-07-14 05:00:00,63.08838480956296,8.93672752009085,,406.0123315797452,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
30,5.51539243818072,5.0,1978-07-14,1978-07-14 06:00:00,61.716018819880624,8.93672752009085,,1049.604442981262,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
31,5.474687842380083,6.0,1978-07-14,1978-07-14 07:00:00,61.26669140131739,8.935830737976433,,1480.8491549532346,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
32,5.515713734838837,7.0,1978-07-14,1978-07-14 08:00:00,61.71961405826508,8.93672752009085,,1750.3592228806783,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
33,5.631788998097398,8.0,1978-07-14,1978-07-14 09:00:00,63.0184705244336,8.93672752009085,,1919.018579520108,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
34,5.809857693704689,9.0,1978-07-14,1978-07-14 10:00:00,65.01754413289574,8.935830737976433,,2021.8354832015857,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
35,6.0308902921055045,10.0,1978-07-14,1978-07-14 11:00:00,67.49109813007975,8.935830737976433,,2077.500287148697,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
36,6.270541583522648,11.0,1978-07-14,1978-07-14 12:00:00,70.1800552135999,8.934933955862014,,2095.1417403629844,497.0,36.822831949763575,35719218.6124595,2.4242199183427555,,21.2,0.8297991745241566,1.8379526307513758
